Unnamed: 0,id,username,text,retweet_count,like_count,created_at,label
26,1613865921847885824,ntsana_,@cordedwool @HmnsId terima kasiiiih! terima kasih banyak 🤍 lets go berpelukan 🫂,1,62,2023-01-13 11:49:54+00:00,human
27,1613865802486382593,ntsana_,"RT @cordedwool: ٤lea... let's make more story with your scent 🫶🏻

aku ga terlalu ngerti parfum, tp aku bisa rasain calming dan firming si g…",3,0,2023-01-13 11:49:26+00:00,human
28,1613523092713926661,ntsana_,@NaneunAulias uuuuu sayaaang🤍,0,6,2023-01-12 13:07:37+00:00,human
29,1613523057368502273,ntsana_,"RT @NaneunAulias: @ntsana_  udah nyampe parfum yg ditunggu tunggu, ga nyangka kalo wanginya aku banget gitu https://t.co/hynW1BE6Er",7,0,2023-01-12 13:07:29+00:00,bot
30,1613520830109200387,ntsana_,@dpindr_ 😭,0,2,2023-01-12 12:58:38+00:00,human
31,1613440112494546945,ntsana_,RT @nivasptnv: PO 35 hari🥳 sudah sampaaii💓 @ntsana_ https://t.co/zMBRZjnnKQ,5,0,2023-01-12 07:37:53+00:00,bot
32,1613440054571208705,ntsana_,@nivasptnv aduuuuuduuu minder deh eleanya km cangtip bangeet! selamat pake ♥️,0,57,2023-01-12 07:37:39+00:00,human
33,1613439836870021120,ntsana_,@koalakoalu oh nooo my heart 🥹 thank you sooo much for this. 🤍,0,5,2023-01-12 07:36:48+00:00,human
34,1613439722185187330,ntsana_,RT @koalakoalu: @ntsana_  🥹🥹🥹 https://t.co/BfCgXeZkii,6,0,2023-01-12 07:36:20+00:00,bot
35,1613401104628449280,ntsana_,@yenniebi selamat mendekapku🥹🤍,0,81,2023-01-12 05:02:53+00:00,human
36,1613401069547294720,ntsana_,"RT @yenniebi: elea cantik sudah sampaiii🥹🤍
@ntsana_ https://t.co/bdGvArjBqc",5,0,2023-01-12 05:02:45+00:00,bot
37,1613190171842998273,ntsana_,@weareoneEXO 🥹🥹🥹🥹🥹🥹🥹,9,522,2023-01-11 15:04:43+00:00,human
38,1613190147788640257,ntsana_,"RT @weareoneEXO: #HappyDODay🎂🎉

230112 #디오 #DO(D.O.) #엑소 #EXO #weareoneEXO https://t.co/FX6BfwVwqx",87893,0,2023-01-11 15:04:37+00:00,bot
39,1613162982250549249,ntsana_,"RT @MobPsychoOne: 😊 Thank you for everything, Mob. https://t.co/1lJlPQkfvC",13915,0,2023-01-11 13:16:40+00:00,bot
40,1613155842584608770,ntsana_,@erviyulviraaa jelas 🫡,0,50,2023-01-11 12:48:18+00:00,human
41,1613143311195439105,ntsana_,segitu sayangnya sampe baju pun warnanya biru https://t.co/j1htps4loW,249,8728,2023-01-11 11:58:30+00:00,bot
42,1613130470748983297,ntsana_,#coyg https://t.co/3MWrYirc5W,5,136,2023-01-11 11:07:29+00:00,bot
43,1613128511660896263,ntsana_,am bek shayang https://t.co/HbtmAzDfGl,4,228,2023-01-11 10:59:42+00:00,bot
44,1613127375826608128,ntsana_,yah😭 https://t.co/47nWvPmQpK,18,589,2023-01-11 10:55:11+00:00,bot
45,1613119115551723520,ntsana_,hehe https://t.co/rZpM65dlLk,6,238,2023-01-11 10:22:22+00:00,bot
46,1613064169179480064,ntsana_,tahun ini yuk,11,468,2023-01-11 06:44:01+00:00,human
47,1613062232774152194,ntsana_,RT @rintiksedupod: 🥹🤍 @ntsana_ https://t.co/MBOxiIgGVY,2312,0,2023-01-11 06:36:20+00:00,bot
48,1613058234130247680,ntsana_,film kata kapan ada yg tau gk,36,1329,2023-01-11 06:20:26+00:00,human
49,1613054551904616449,ntsana_,@mangudung_ sy tandain anda chicken,0,9,2023-01-11 06:05:48+00:00,human
50,1613053838386421760,ntsana_,"@kiranaaugust ntsana, nt nya nice try",13,260,2023-01-11 06:02:58+00:00,human
51,1613052988511379456,ntsana_,@mangudung_ jawabannya ada di bio km,0,69,2023-01-11 05:59:36+00:00,human
52,1613050149793853442,ntsana_,#NewProfilePic https://t.co/trA1CcQJrN,153,9715,2023-01-11 05:48:19+00:00,bot
53,1613009816875855872,ntsana_,@rrabadikik @talkingkrill HAHAHAHHAHAHA,0,0,2023-01-11 03:08:03+00:00,human
54,1612807946928541698,ntsana_,@rizkygaby duh keknya seru ya,0,0,2023-01-10 13:45:53+00:00,human
55,1612476853901725696,ntsana_,RT @ntsana_: https://t.co/aDS7SbyAlH https://t.co/DP7OqR41vg,227,0,2023-01-09 15:50:14+00:00,bot
56,1612460081811189761,ntsana_,RT @rintiksedupod: WADUH https://t.co/LjTE9YpEjJ,58,0,2023-01-09 14:43:36+00:00,bot
57,1612443580521672704,ntsana_,https://t.co/aDS7SbyAlH https://t.co/DP7OqR41vg,227,2339,2023-01-09 13:38:02+00:00,bot
58,1611608119154708480,ntsana_,so the problem is i like you and it scares me,1450,5793,2023-01-07 06:18:12+00:00,human
59,1611358142851579906,ntsana_,😮‍💨 https://t.co/7mIDrhJZL1 https://t.co/s5RW61a53q,588,4827,2023-01-06 13:44:53+00:00,bot
60,1610147842546622464,ntsana_,@dieemmmygy petualangannya baru dimulai🥹♥️,6,89,2023-01-03 05:35:35+00:00,human
61,1609930388956405760,ntsana_,@sukaachanyeol terima kasih sudah suka🥹♥️,0,2,2023-01-02 15:11:30+00:00,human
62,1609899085523472384,ntsana_,hadh https://t.co/YWipYO0rD7 https://t.co/9YOk4LVUZL,472,4723,2023-01-02 13:07:07+00:00,bot
63,1609808107693314048,ntsana_,https://t.co/1n0t1VcUGd,238,4225,2023-01-02 07:05:36+00:00,bot
64,1609376406307475459,ntsana_,😘 https://t.co/uuRYhSmZ3d,9,278,2023-01-01 02:30:10+00:00,bot
65,1609242529240842245,ntsana_,@Arsenal 😍😍😍😍,3,102,2022-12-31 17:38:11+00:00,human
66,1609241558758625287,ntsana_,"semoga di tahun yang baru kita sehat-sehat, lebih kuat dan semangat, juga sering senang! 🤍 https://t.co/526dF42J7T",2994,8063,2022-12-31 17:34:20+00:00,bot
67,1609130167661887488,ntsana_,@qrawzin hihihihi😘😘,0,46,2022-12-31 10:11:42+00:00,human
68,1608823276649996288,ntsana_,"RT @nanidlot: Udah super deg-degan rebutan Elea dg para teri, nunggu PO sampe Januari, taunya dapet kesempatan cobain Elea versi travel aaa…",7,0,2022-12-30 13:52:14+00:00,human
69,1608815727859077125,ntsana_,😔 https://t.co/XGpuZNqcJH https://t.co/S0jF1oNTJ8,2234,15064,2022-12-30 13:22:14+00:00,bot
70,1608334098371858434,ntsana_,@akiihayakawaaaa terima kasih kembaliii♥️,0,50,2022-12-29 05:28:25+00:00,human
71,1608334005174427649,ntsana_,@caramelsugarr_ @rintiksedupod uuuu sayaangku🤍,1,56,2022-12-29 05:28:02+00:00,human
72,1608333773321678851,ntsana_,@_fangurll31 🥹,2,164,2022-12-29 05:27:07+00:00,human
73,1607725206793248771,ntsana_,@BukayoSaka87 🥹🥹🥹♥️,3,144,2022-12-27 13:08:54+00:00,human
74,1607725183292551168,ntsana_,RT @BukayoSaka87: And finally we meet ! 👑❤️ https://t.co/e9IUeqJakO,29067,0,2022-12-27 13:08:48+00:00,bot
75,1607725070839058434,ntsana_,@sbyfess stikernya kok mirip sy,3,758,2022-12-27 13:08:21+00:00,human
76,1607434651907526657,ntsana_,@preaywinkle terima kasih kembali sayang 🤍,0,3,2022-12-26 17:54:20+00:00,human
77,1607385855391576064,ntsana_,RT @rintiksedupod: episode baruuuu! https://t.co/HlQPLNomSY,153,0,2022-12-26 14:40:26+00:00,bot
78,1607373159434702851,ntsana_,"ko maap 😔
 https://t.co/EkFkRYblz4 https://t.co/pFo16E4xH8",1117,9810,2022-12-26 13:49:59+00:00,bot
79,1607005935289139201,ntsana_,RT @B_hundred_Hyun: ng....컷 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ사진어뜨케찍는거였죠?.... 90-2000년대 초 느낌으로 찍었다가 ... ㅋㅋㅋㅋㅋ얌전히찍어씀 https://t.co/zpDxJSgjNZ,87518,0,2022-12-25 13:30:46+00:00,bot
80,1607005923054346240,ntsana_,RT @B_hundred_Hyun: 메리크리스마스 ! (선물놓고갑니다잉❤️☺️) 어제올릴라고했는데.. 셀카를요즘안찍어서.. 그리고 누가찍어주는게 대세라먀?...ㅋㅋㅋㅋ헤헤헤헤헤헤 https://t.co/gpHOPIlaqe,106014,0,2022-12-25 13:30:43+00:00,bot
81,1606643885077598208,ntsana_,@verseyyh thankyou🥹♥️,0,72,2022-12-24 13:32:06+00:00,human
82,1606276516614213637,ntsana_,🙋‍♀️ https://t.co/pFvm8Bxa4V https://t.co/sPh8sBAqCJ,1592,13527,2022-12-23 13:12:19+00:00,bot
83,1604875712326160389,ntsana_,@nadilakarina_ @bankmandiri siti balik anda,0,32,2022-12-19 16:26:01+00:00,human
84,1604875069066739712,ntsana_,@nadilakarina_ @bankmandiri apa seh twitternya itu,0,35,2022-12-19 16:23:28+00:00,human
85,1604873604734550016,ntsana_,@nadilakarina_ @bankmandiri istighfar anda siti,4,167,2022-12-19 16:17:39+00:00,human
86,1604847337951883264,ntsana_,RT @rintiksedupod: Episode baru teriiii♥️ https://t.co/8TGk74R8DA,32,0,2022-12-19 14:33:16+00:00,bot
87,1604827773612490755,ntsana_,"hai bole nyapa??

https://t.co/KfBRMmgdWN https://t.co/1BMzycIXCO",259,2329,2022-12-19 13:15:32+00:00,bot
88,1604792838449168384,ntsana_,@breoihhhh WKWKWKWK😭😘,0,2,2022-12-19 10:56:42+00:00,human
89,1604777566313021440,ntsana_,when https://t.co/XRP9J359qi,254,3649,2022-12-19 09:56:01+00:00,bot
90,1604774328289353729,ntsana_,@cat_auras 😩🤍,1,173,2022-12-19 09:43:09+00:00,human
91,1604726255815127040,ntsana_,@anesthethia @convomfs tahun depan….,3,50,2022-12-19 06:32:08+00:00,human
92,1604726213981138944,ntsana_,"RT @anesthethia: @convomfs biru dan jani
btw @ntsana_ jdinya kpn tayang yh us??? https://t.co/559Yzfn0pm",15,0,2022-12-19 06:31:58+00:00,bot
93,1604075601958408197,ntsana_,@Indranilla1 @lefleurgarden @anima @SbuxIndonesia ok ak polo ya,0,42,2022-12-17 11:26:40+00:00,human
94,1604074677433167872,ntsana_,@customerbct hey wkwkwkwkwk,0,350,2022-12-17 11:23:00+00:00,human
95,1604074430556438528,ntsana_,@Indranilla1 @lefleurgarden @anima 😭😹😹♥️,0,177,2022-12-17 11:22:01+00:00,human
96,1604009166506692608,ntsana_,@zalembahhh @floiyn 4 minggu sayanggg,2,0,2022-12-17 07:02:41+00:00,human
97,1603820514103160832,ntsana_,@vernonselcawhen ahahahah maap ya ak duluin 🙂🫶😭,0,30,2022-12-16 18:33:02+00:00,human
98,1603760543852285959,ntsana_,"@cordedwool terima kasih banyak, sayang🥹😭🤍",0,105,2022-12-16 14:34:44+00:00,human
99,1603760492526604294,ntsana_,"RT @cordedwool: Bahasa Naya

@ntsana_ 
here we go….. https://t.co/nsF8lNbXSK",104,0,2022-12-16 14:34:32+00:00,bot
100,1603760371189551104,ntsana_,RT @rintiksedupod: Episode spesial ulang tahun Rintik Sedu ke-7! 😘 https://t.co/B0U8QS9eSv,23,0,2022-12-16 14:34:03+00:00,bot
101,1603738153080487937,ntsana_,🫡 https://t.co/bdVlOGubza https://t.co/C2Rpu4amJo,107,1125,2022-12-16 13:05:46+00:00,bot
102,1603690968162914304,ntsana_,@HmnsId memang🤣🤣🤣♥️♥️♥️,0,19,2022-12-16 09:58:16+00:00,human
103,1603676968012361728,ntsana_,https://t.co/arkMd7k1Ls,0,73,2022-12-16 09:02:38+00:00,bot
104,1603675349409501184,ntsana_,met belanja 🫶 https://t.co/mu19u4AILP,19,726,2022-12-16 08:56:12+00:00,bot
105,1603456347085103105,ntsana_,@floiyn asem😭😭😭🤣🤣🤣🤣,0,65,2022-12-15 18:25:58+00:00,human
106,1603418632222298113,ntsana_,"RT @kokokbop: “WE ARE ONE. EXO, SARANGHAJA~” MY LOVESSS 😭😭😭🤍🤍🤍

https://t.co/qF4O9dbCr4",24308,0,2022-12-15 15:56:06+00:00,bot
107,1603384213436534787,ntsana_,@puwdinq WAAAA THANKYOUUU🤍🤍🤍,0,6,2022-12-15 13:39:20+00:00,human
108,1603384177000591361,ntsana_,RT @puwdinq: gw suka bgt dah line itu. ditambah ditutup dgn aransemen khas rintik sedu yg bikin merinding. love pausss. good job!,2,0,2022-12-15 13:39:11+00:00,human
109,1603384113767288832,ntsana_,@ivindyaja @rintiksedupod dah selese 🙏,0,17,2022-12-15 13:38:56+00:00,human
110,1603384084562345989,ntsana_,@cordedwool ak tunggu sayang,1,41,2022-12-15 13:38:49+00:00,human
111,1603384037661618176,ntsana_,@tpw_______ terima kasih banyaaak hhahah🥹🥹🥹💓,0,24,2022-12-15 13:38:38+00:00,human
112,1603383900973461505,ntsana_,@Styrnwdy aaaaaakkk terima kasihhhh🤗♥️♥️♥️,0,1,2022-12-15 13:38:06+00:00,human
113,1603383820983873536,ntsana_,@SitimaratunSho6 siapp siti sayangg🤗🤗,0,12,2022-12-15 13:37:47+00:00,human
114,1603383751379390464,ntsana_,RT @apsycmrk: dari tadi malam aku on going dari eps 6 sampai eps 10. aku suka sekaliii bagaimana paus bisa ceritain hal hal yg ada di hidup…,2,0,2022-12-15 13:37:30+00:00,human
115,1603383708555542528,ntsana_,@apsycmrk terima kasih sayanggg🤍😘,0,0,2022-12-15 13:37:20+00:00,human
116,1603358880050073601,ntsana_,@ranggaadsn yessssss🤩,0,43,2022-12-15 11:58:40+00:00,human
117,1603357993684578304,ntsana_,"RT @HmnsId: Pertama kali @ntsana_ dateng ke kantor HMNS, kita kaget. Dia gak mau kita buat parfum, tapi seorang imaginary friend. Ia bernam…",47,0,2022-12-15 11:55:09+00:00,human
118,1603233887446237184,ntsana_,"RT @ntsana_: dadah see u again

https://t.co/sHiey6ueN1 https://t.co/HRHUBDVBeC",549,0,2022-12-15 03:42:00+00:00,bot
119,1603068788957929472,ntsana_,@mohepiaja sukaaaaaaaaa sangaaaat♥️,0,1,2022-12-14 16:45:57+00:00,human
120,1603068579154628609,ntsana_,@naaisna__ @rintiksedupod hmmmmmmmm,0,34,2022-12-14 16:45:07+00:00,human
121,1603027675563819008,ntsana_,@Asyadduhubba thanks uba!🥹🤗🤗🤗,0,59,2022-12-14 14:02:35+00:00,human
122,1603027642948915203,ntsana_,"RT @Asyadduhubba: Dengerin bahasa naya by @ntsana_  gatau knapa waktu serasa berjalan lambat, dari yang sebelumnya kaya yg yaudah sat set s…",38,0,2022-12-14 14:02:27+00:00,human
123,1603014874430590977,ntsana_,@safiraamaulina @rintiksedupod bisaaa sayangggg,0,61,2022-12-14 13:11:43+00:00,human
124,1603012893385306112,ntsana_,"dadah see u again

https://t.co/sHiey6ueN1 https://t.co/HRHUBDVBeC",549,2506,2022-12-14 13:03:50+00:00,bot
125,1602959220835586049,ntsana_,RT @rintiksedupod: Malam ini. Episode terakhir dari Bahasa Naya. Sampai bertemu! https://t.co/5mhzB667Mo,15,0,2022-12-14 09:30:34+00:00,bot
126,1602958122746023936,ntsana_,@verseyyh @rintiksedupod sama sayang,0,1,2022-12-14 09:26:12+00:00,human
127,1602956819537666048,ntsana_,sampai bertemu di episode terakhir Bahasa Naya nanti malam 🥹,13,742,2022-12-14 09:21:01+00:00,human
128,1602686290960732160,ntsana_,@aprilliarhm ♥️,0,0,2022-12-13 15:26:02+00:00,human
129,1602655568493424645,ntsana_,@HmnsId @tokopedia sayang,4,201,2022-12-13 13:23:58+00:00,human
130,1602653978436980737,ntsana_,"RT @HmnsId: HMNS x @ntsana_ proudly presents our first EDT.

A fragrance mist we call ""HMNS Elea""

Jumat, 16 Desember 16.00 WIB. Hanya ters…",130,0,2022-12-13 13:17:38+00:00,human
131,1602358537405227008,ntsana_,RT @rintiksedupod: episode baru buat teriiiii🥹  https://t.co/1MZK3jv5bm,42,0,2022-12-12 17:43:40+00:00,bot
132,1602358485844316160,ntsana_,"RT @ntsana_: kl kt ak susah 😇 
https://t.co/ToP6ciEf6X https://t.co/4ZcV7v5QLt",236,0,2022-12-12 17:43:28+00:00,bot
133,1602290232925519872,ntsana_,"kl kt ak susah 😇 
https://t.co/ToP6ciEf6X https://t.co/4ZcV7v5QLt",236,1911,2022-12-12 13:12:15+00:00,bot
134,1602195308225908737,ntsana_,@temanksoo12 i love you sayang♥️,0,3,2022-12-12 06:55:03+00:00,human
135,1602176026481946625,ntsana_,@temanksoo12 AAAAAAKKK🥹🥹🥹,0,167,2022-12-12 05:38:26+00:00,human
136,1601218229174951937,ntsana_,RT @rintiksedupod: 😔 https://t.co/6C87gW88Df,127,0,2022-12-09 14:12:29+00:00,bot
137,1601204979788025859,ntsana_,🥷🏼 https://t.co/h3GWwhoXU3 https://t.co/gy87GMZW3X,543,3761,2022-12-09 13:19:50+00:00,bot
138,1600477233378119680,ntsana_,🙏 https://t.co/y5cBJfInzz https://t.co/GYrdxSFUnT,638,4448,2022-12-07 13:08:02+00:00,bot
139,1600416091511345152,ntsana_,@mochizzzuki @shiningme_ enjoy sayaang😘,0,42,2022-12-07 09:05:05+00:00,human
140,1600188963998031872,ntsana_,RT @afcstuff: A very shy Bukayo Saka asking David Beckham for a picture during the England icon’s visit to their World Cup training base in…,2815,0,2022-12-06 18:02:33+00:00,human
141,1600188814949224448,ntsana_,@aliefteguh_ @FaktaSepakbola selaluuu🥹🥹,0,6,2022-12-06 18:01:58+00:00,human
142,1600024118463954951,ntsana_,@C99A52 @sbyfess haloooo aku mau save potonyaaa yaahh😹😹,0,12,2022-12-06 07:07:31+00:00,human
143,1600023106818813952,ntsana_,"RT @starlighkt: “setiap orang ada masa nya, tapi masa kamu sebentar banget”

@ntsana_ 

https://t.co/IOzViL29Mv",103,0,2022-12-06 07:03:30+00:00,bot
144,1600022454118023169,ntsana_,RT @rintiksedupod: ♥️💣 https://t.co/K7P6pvRA2b,31,0,2022-12-06 07:00:54+00:00,bot
145,1600021642927013888,ntsana_,RT @chonkyanimalx: Smack😳 https://t.co/6u5S3z4XUK,6597,0,2022-12-06 06:57:41+00:00,bot
146,1600021232627638272,ntsana_,@chonkyanimalx looks like abang🥹🥹,3,332,2022-12-06 06:56:03+00:00,human
147,1600021096178552832,ntsana_,@piialpiii @sbyfess uuuuu😚,0,2,2022-12-06 06:55:30+00:00,human
148,1600020324384641026,ntsana_,@sbyfess hai,2,471,2022-12-06 06:52:26+00:00,human
149,1599778431285489664,ntsana_,@BukayoSaka87 ♥️,0,45,2022-12-05 14:51:15+00:00,human
150,1599761756402094081,ntsana_,⏳https://t.co/H7hOttqcFj https://t.co/HSCLBfDhoC,544,2629,2022-12-05 13:44:59+00:00,bot
151,1599756189675683840,ntsana_,@abdulrammang wey😭🤣,0,44,2022-12-05 13:22:52+00:00,human
152,1599090952240779264,ntsana_,@MobPsychoOne 😔,0,43,2022-12-03 17:19:27+00:00,human
153,1598685477997273091,ntsana_,RT @rintiksedupod: Episode baru teriiiii!!!🥹 https://t.co/FYa6d023qr,29,0,2022-12-02 14:28:14+00:00,bot
154,1598678907888492544,ntsana_,🙏 https://t.co/IGaRaB0SSj https://t.co/NoyJZwb2S2,820,5533,2022-12-02 14:02:08+00:00,bot
155,1598251672719228928,ntsana_,@ranggaadsn terima kasiiih sayaaang🤍🥹🤗🤗,0,56,2022-12-01 09:44:27+00:00,human
156,1598186413039624192,ntsana_,@kasyfulaziz @rintiksedupod @Spotify WAAAAA terima kasiiih🤗🤗🤗🤗,1,12,2022-12-01 05:25:08+00:00,human
157,1598186332219924482,ntsana_,"RT @kasyfulaziz: Terima kasih, @rintiksedupod, karena sudah menjadi podcast teratas saya di @Spotify tahun ini. Saya menyukai seluruh 6.595…",2,0,2022-12-01 05:24:49+00:00,human
158,1598186273738739713,ntsana_,@ansnrjmi @rintiksedupod @Spotify WAAAAA🥹🥹🥹💓💓💓🫶,1,25,2022-12-01 05:24:35+00:00,human
159,1598186243954655232,ntsana_,"RT @ansnrjmi: Thank you @rintiksedupod for being my top podcast on @Spotify this year. I loved my entire 2,453 minutes of listening.
suara…",2,0,2022-12-01 05:24:28+00:00,human
160,1597965984425422849,ntsana_,@mohepiaja AKU SUKA EPISODE 8!!! 🤣🤣🤣🫶,0,0,2022-11-30 14:49:14+00:00,human
161,1597965856817836032,ntsana_,"RT @Wulandari_2402: Apa yang kita suka bisa bikin kita jenuh, 
Apa yang tadinya gak kita suka bisa bikin kita luluh  @ntsana_

https://t.co…",15,0,2022-11-30 14:48:43+00:00,bot
162,1597945194619764736,ntsana_,RT @ntsana_: https://t.co/zPzFaEkZJ6 https://t.co/kQdvjWmNWs,200,0,2022-11-30 13:26:37+00:00,bot
163,1597942035759083520,ntsana_,RT @rintiksedupod: EPISODE 8 NIIIIIII  https://t.co/4gqLoFE7kF,13,0,2022-11-30 13:14:04+00:00,bot
164,1597941942721318912,ntsana_,RT @hi_dday: https://t.co/jmQ810mojA,131,0,2022-11-30 13:13:42+00:00,bot
165,1597941297922576385,ntsana_,"@laimezvous di periplus ada sayanggg, atau kinokuniya cobaa",0,30,2022-11-30 13:11:08+00:00,human
166,1597940686740783104,ntsana_,@hi_dday WEY AHAHAHAHHA😩😩,0,1,2022-11-30 13:08:42+00:00,human
167,1597940633028931584,ntsana_,@aibestyetocome WKWKKWK IYA😭,0,1,2022-11-30 13:08:29+00:00,human
168,1597939053105934338,ntsana_,https://t.co/zPzFaEkZJ6 https://t.co/kQdvjWmNWs,200,1423,2022-11-30 13:02:13+00:00,bot
169,1597911546671165440,ntsana_,RT @B_hundred_Hyun: 다들 옷 따듯하게입구다녀❤️ 갑자기너무춥다....,68755,0,2022-11-30 11:12:55+00:00,human
170,1597594880490246144,ntsana_,📕 https://t.co/VjaHBT4UcM,1175,6332,2022-11-29 14:14:36+00:00,bot
171,1597251375192498176,ntsana_,@Binttta BNER HEY WKWKWKW,0,0,2022-11-28 15:29:37+00:00,human
172,1597249787484467200,ntsana_,"RT @2O486: ""...karena buat aku menjadi manusia itu tentang menerima bahwa ngga semua jarak harus kita tempuh."" 

@ntsana_ 

 https://t.co/4…",59,0,2022-11-28 15:23:19+00:00,bot
173,1597249752382701568,ntsana_,@Binttta 🥹🥹🥹 sayaaang🤍,0,0,2022-11-28 15:23:11+00:00,human
174,1597248141299879937,ntsana_,🙏 https://t.co/kPnN6zayvc https://t.co/KeyAy8SCBm,528,3655,2022-11-28 15:16:46+00:00,bot
175,1597236291502223360,ntsana_,RT @rintiksedupod: Episode baruuu teriii! Hayukk https://t.co/S4mySgZfl2,21,0,2022-11-28 14:29:41+00:00,bot
176,1596954696266133504,ntsana_,@nadilakarina_ akwkkwwkk😭,0,65,2022-11-27 19:50:44+00:00,human
177,1596788077774524416,ntsana_,@Weirdhumannn12 seru kali ya bikin Blue versi novel…,3,152,2022-11-27 08:48:39+00:00,human
178,1596432386061119488,ntsana_,@umayshhhhb selamaaat🤩,0,112,2022-11-26 09:15:15+00:00,human
179,1596207228968906753,ntsana_,@CatWorkers ulil di masa depan @nadilakarina_,0,22,2022-11-25 18:20:34+00:00,human
180,1596178835967397889,ntsana_,@Nisarahmania20 @rintiksedupod terima kasih kembalii🤗🤗,1,27,2022-11-25 16:27:44+00:00,human
181,1596156415995174913,ntsana_,RT @ntsana_: 🫶 https://t.co/zA9SgnoVbG https://t.co/85VV6RpMis,148,0,2022-11-25 14:58:39+00:00,bot
182,1596142110377664514,ntsana_,🫶 https://t.co/zA9SgnoVbG https://t.co/85VV6RpMis,148,1025,2022-11-25 14:01:48+00:00,bot
